5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5
5,6,15,1,1,1,1,1,18,14,6,6,6,6,15,19,7,15,18,2,2,2,2,15,2,2,2,2,2,21,6,5
5,6,1,0,1,1,1,1,1,1,1,6,12,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5
5,6,1,1,1,6,1,1,1,1,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5
5,6,1,1,1,6,6,1,1,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,6,2,2,6,5
5,6,1,0,1,6,12,1,1,1,6,6,6,6,15,2,2,2,2,2,15,15,6,2,2,2,15,6,2,2,6,5
5,6,1,1,1,1,1,1,1,6,6,5,5,6,6,7,7,2,2,7,7,6,6,6,2,2,2,2,2,2,6,5
5,6,14,1,1,1,1,1,1,16,6,5,5,6,19,2,2,2,2,2,2,18,6,15,2,2,2,2,2,2,6,5
5,6,1,0,1,6,6,1,1,15,6,5,5,6,15,2,2,2,2,2,2,15,6,19,2,2,2,2,2,18,6,5
5,6,1,1,1,6,15,1,1,20,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,6,6,5
5,6,1,1,1,6,15,1,1,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,9,6,6,5,5
5,6,1,0,1,1,1,1,1,15,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,3,3,12,6,5,5
5,6,17,1,1,1,1,1,1,19,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,6,6,5
5,6,6,6,6,6,6,6,6,6,6,5,5,6,18,3,3,3,15,15,3,3,3,15,6,15,3,3,3,15,6,5
5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,3,3,3,3,3,3,3,3,19,6,15,3,3,3,3,6,5
5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,3,3,3,3,3,3,7,7,6,3,3,3,3,3,6,5
5,6,6,6,6,6,6,6,6,6,6,6,6,6,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6
5,6,18,15,6,15,15,4,4,4,4,4,6,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6
5,6,4,4,6,4,4,4,4,4,4,4,10,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,11
5,6,4,4,4,4,4,4,4,4,4,12,6,3,3,3,3,3,6,15,3,3,3,3,3,3,3,3,3,3,3,6
5,6,4,4,4,4,4,4,19,15,6,6,6,6,3,3,3,3,6,18,3,3,3,3,15,15,3,3,3,18,6,6
5,6,4,4,15,4,4,6,6,6,6,5,5,6,3,3,3,3,6,6,6,6,3,3,7,7,3,3,6,6,6,5
5,6,4,4,19,4,4,4,4,4,6,5,5,6,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,6,5
5,6,4,4,4,4,4,4,4,4,6,5,5,6,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,6,5
5,6,4,4,4,4,15,18,4,4,6,5,5,6,15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,19,6,5
5,6,4,4,6,6,6,6,4,4,6,5,5,6,6,6,6,3,3,3,7,3,3,3,15,15,3,3,3,3,6,5
5,6,4,4,4,4,4,4,4,4,6,5,5,6,3,3,3,3,3,3,7,3,3,3,6,6,3,3,3,3,6,5
5,6,4,4,4,4,4,4,4,4,6,5,5,6,15,3,3,3,3,3,7,3,3,3,15,6,3,3,3,3,6,5
5,6,23,15,18,15,4,4,4,15,6,5,5,6,18,3,3,3,3,15,7,18,3,3,19,6,15,22,3,3,6,5
5,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
